"Int32","String","String","Int32","Int32","String","Int32","Int32","Int32"
3,"KANAME_0303KM2","F_KANAME_0303KM2.png",77,-508,"KANAME_0303AS.spm",5,-1,-1
3,"KANAME_0303KM3","F_KANAME_0303KM3.png",77,-508,"KANAME_0303KM3.spm",0,-1,-1
3,"KANAME_0303KT","F_KANAME_0303KT.png",77,-508,"KANAME_0303BS.spm",1,-1,-1
3,"KANAME_0303KT2","F_KANAME_0303KT2.png",77,-508,"KANAME_0303BS.spm",2,-1,-1
3,"KANAME_0303NO","F_KANAME_0303NO.png",77,-508,"KANAME_0303BS.spm",3,-1,-1
3,"KANAME_0303NS","F_KANAME_0303NS.png",77,-508,"KANAME_0303BS.spm",4,-1,-1
3,"KANAME_0303SN","F_KANAME_0303SN.png",77,-508,"KANAME_0303BS.spm",5,-1,-1
3,"KANAME_0303SN2","F_KANAME_0303SN2.png",77,-508,"KANAME_0303AS.spm",6,-1,-1
3,"KANAME_0303SN3","F_KANAME_0303SN3.png",77,-508,"KANAME_0303BS.spm",6,-1,-1
3,"KANAME_0303SN4","F_KANAME_0303SN4.png",77,-508,"KANAME_0303AS.spm",7,-1,-1
3,"KANAME_0303TR","F_KANAME_0303TR.png",77,-508,"KANAME_0303AS.spm",8,-1,-1
3,"KANAME_0303TR2","F_KANAME_0303TR2.png",77,-508,"KANAME_0303AS.spm",9,-1,-1
3,"KANAME_0303TR3","F_KANAME_0303TR3.png",77,-508,"KANAME_0303AS.spm",10,-1,-1
3,"KANAME_0303TR4","F_KANAME_0303TR4.png",77,-508,"KANAME_0303AS.spm",11,-1,-1
3,"KANAME_0303YP","F_KANAME_0303YP.png",77,-508,"KANAME_0303KM3.spm",1,-1,-1
3,"KANAME_0303YP2","F_KANAME_0303YP2.png",77,-508,"KANAME_0303KM3.spm",2,-1,-1
3,"KANAME_A301BS","F_KANAME_0301BS.png",13,-521,"KANAME_A301BS.spm",0,-1,-1
3,"KANAME_A301BS2","F_KANAME_0301BS2.png",13,-521,"KANAME_A301BS.spm",1,-1,-1
3,"KANAME_A301FK","F_KANAME_0301FK.png",13,-521,"KANAME_A301BS.spm",2,-1,-1
3,"KANAME_A301FK2","F_KANAME_0301FK2.png",13,-521,"KANAME_A301BS.spm",3,-1,-1
3,"KANAME_A301FK3","F_KANAME_0301FK3.png",13,-521,"KANAME_A301BS.spm",4,-1,-1
3,"KANAME_A301FK4","F_KANAME_0301FK4.png",13,-521,"KANAME_A301BS.spm",5,-1,-1
3,"KANAME_A301FK5","F_KANAME_0301FK5.png",13,-521,"KANAME_A301BS.spm",6,-1,-1
3,"KANAME_A301GB","F_KANAME_0301GB.png",13,-521,"KANAME_A301BS.spm",7,-1,-1
3,"KANAME_A301GB2","F_KANAME_0301GB2.png",13,-521,"KANAME_A301BS.spm",8,-1,-1
3,"KANAME_A301GB3","F_KANAME_0301GB3.png",13,-521,"KANAME_A301BS.spm",9,-1,-1
3,"KANAME_A301GB4","F_KANAME_0301GB4.png",13,-521,"KANAME_A301BS.spm",10,-1,-1
3,"KANAME_A301GB5","F_KANAME_0301GB5.png",13,-521,"KANAME_A301BS.spm",11,-1,-1
3,"KANAME_A301GB6","F_KANAME_0301GB6.png",13,-521,"KANAME_A301BS.spm",12,-1,-1
3,"KANAME_A301IK","F_KANAME_0301IK.png",13,-521,"KANAME_A301BS.spm",13,-1,-1
3,"KANAME_A301IK2","F_KANAME_0301IK2.png",13,-521,"KANAME_A301BS.spm",14,-1,-1
3,"KANAME_A301IK3","F_KANAME_0301IK3.png",13,-521,"KANAME_A301BS.spm",15,-1,-1
3,"KANAME_A301IK4","F_KANAME_0301IK4.png",13,-521,"KANAME_A301BS.spm",16,-1,-1
3,"KANAME_A301IK5","F_KANAME_0301IK5.png",13,-521,"KANAME_A301BS.spm",17,-1,-1
3,"KANAME_A301KB","F_KANAME_0301KB.png",13,-521,"KANAME_A301BS.spm",18,-1,-1
3,"KANAME_A301KB2","F_KANAME_0301KB2.png",13,-521,"KANAME_A301BS.spm",19,-1,-1
3,"KANAME_A301KM","F_KANAME_0301KM.png",13,-521,"KANAME_A301BS.spm",20,-1,-1
3,"KANAME_A301KM2","F_KANAME_0301KM2.png",13,-521,"KANAME_A301BS.spm",21,-1,-1
3,"KANAME_A301KT","F_KANAME_0301KT.png",13,-521,"KANAME_A301BS.spm",22,-1,-1
3,"KANAME_A301KT2","F_KANAME_0301KT2.png",13,-521,"KANAME_A301BS.spm",23,-1,-1
3,"KANAME_A301KT3","F_KANAME_0301KT3.png",13,-521,"KANAME_A301BS.spm",24,-1,-1
3,"KANAME_A301KU","F_KANAME_0301KU.png",13,-521,"KANAME_A301BS.spm",25,-1,-1
3,"KANAME_A301KU2","F_KANAME_0301KU2.png",13,-521,"KANAME_A301BS.spm",26,-1,-1
3,"KANAME_A301KU3","F_KANAME_0301KU3.png",13,-521,"KANAME_A301BS.spm",27,-1,-1
3,"KANAME_A301KU4","F_KANAME_0301KU4.png",13,-521,"KANAME_A301BS.spm",28,-1,-1
3,"KANAME_A301KU5","F_KANAME_0301KU5.png",13,-521,"KANAME_A301BS.spm",29,-1,-1
3,"KANAME_A301KZ","F_KANAME_0301KZ.png",13,-521,"KANAME_A301BS.spm",30,-1,-1
3,"KANAME_A301KZ2","F_KANAME_0301KZ2.png",13,-521,"KANAME_A301BS.spm",31,-1,-1
3,"KANAME_A301KZ3","F_KANAME_0301KZ3.png",13,-521,"KANAME_A301BS.spm",32,-1,-1
3,"KANAME_A301MJ","F_KANAME_0301MJ.png",13,-521,"KANAME_A301BS.spm",33,-1,-1
3,"KANAME_A301MJ2","F_KANAME_0301MJ2.png",13,-521,"KANAME_A301BS.spm",34,-1,-1
3,"KANAME_A301MJ3","F_KANAME_0301MJ3.png",13,-521,"KANAME_A301BS.spm",35,-1,-1
3,"KANAME_A301NK","F_KANAME_0301NK.png",13,-521,"KANAME_A301BS.spm",36,-1,-1
3,"KANAME_A301NK2","F_KANAME_0301NK2.png",13,-521,"KANAME_A301BS.spm",37,-1,-1
3,"KANAME_A301NK3","F_KANAME_0301NK3.png",13,-521,"KANAME_A301BS.spm",38,-1,-1
3,"KANAME_A301NK4","F_KANAME_0301NK4.png",13,-521,"KANAME_A301BS.spm",39,-1,-1
3,"KANAME_A301NK5","F_KANAME_0301NK5.png",13,-521,"KANAME_A301BS.spm",40,-1,-1
3,"KANAME_A301NO","F_KANAME_0301NO.png",13,-521,"KANAME_A301BS.spm",41,-1,-1
3,"KANAME_A301NO2","F_KANAME_0301NO2.png",13,-521,"KANAME_A301BS.spm",42,-1,-1
3,"KANAME_A301NO3","F_KANAME_0301NO3.png",13,-521,"KANAME_A301BS.spm",43,-1,-1
3,"KANAME_A301NO4","F_KANAME_0301NO4.png",13,-521,"KANAME_A301BS.spm",44,-1,-1
3,"KANAME_A301NO5","F_KANAME_0301NO5.png",13,-521,"KANAME_A301BS.spm",45,-1,-1
3,"KANAME_A301OD","F_KANAME_0301OD.png",13,-521,"KANAME_A301BS.spm",46,-1,-1
3,"KANAME_A301OD2","F_KANAME_0301OD2.png",13,-521,"KANAME_A301BS.spm",47,-1,-1
3,"KANAME_A301OD3","F_KANAME_0301OD3.png",13,-521,"KANAME_A301BS.spm",48,-1,-1
3,"KANAME_A301OD4","F_KANAME_0301OD4.png",13,-521,"KANAME_A301BS.spm",49,-1,-1
3,"KANAME_A301OD5","F_KANAME_0301OD5.png",13,-521,"KANAME_A301BS.spm",50,-1,-1
3,"KANAME_A301PU","F_KANAME_0301PU.png",13,-521,"KANAME_A301BS.spm",51,-1,-1
3,"KANAME_A301PU2","F_KANAME_0301PU2.png",13,-521,"KANAME_A301BS.spm",52,-1,-1
3,"KANAME_A301PU3","F_KANAME_0301PU3.png",13,-521,"KANAME_A301BS.spm",53,-1,-1
3,"KANAME_A301PU4","F_KANAME_0301PU4.png",13,-521,"KANAME_A301BS.spm",54,-1,-1
3,"KANAME_A301PU5","F_KANAME_0301PU5.png",13,-521,"KANAME_A301BS.spm",55,-1,-1
3,"KANAME_A301PU6","F_KANAME_0301PU6.png",13,-521,"KANAME_A301BS.spm",56,-1,-1
3,"KANAME_A301RK","F_KANAME_0301RK.png",13,-521,"KANAME_A301BS.spm",57,-1,-1
3,"KANAME_A301RK2","F_KANAME_0301RK2.png",13,-521,"KANAME_A301BS.spm",58,-1,-1
3,"KANAME_A301SK","F_KANAME_0301SK.png",13,-521,"KANAME_A301BS.spm",59,-1,-1
3,"KANAME_A301TR","F_KANAME_0301TR.png",13,-521,"KANAME_A301BS.spm",60,-1,-1
3,"KANAME_A301TR2","F_KANAME_0301TR2.png",13,-521,"KANAME_A301BS.spm",61,-1,-1
3,"KANAME_A301TR3","F_KANAME_0301TR3.png",13,-521,"KANAME_A301BS.spm",62,-1,-1
3,"KANAME_A301TR4","F_KANAME_0301TR4.png",13,-521,"KANAME_A301BS.spm",63,-1,-1
3,"KANAME_A301US","F_KANAME_0301US.png",13,-521,"KANAME_A301BS.spm",64,-1,-1
3,"KANAME_A301US2","F_KANAME_0301US2.png",13,-521,"KANAME_A301BS.spm",65,-1,-1
3,"KANAME_A301US3","F_KANAME_0301US3.png",13,-521,"KANAME_A301BS.spm",66,-1,-1
3,"KANAME_A301US4","F_KANAME_0301US4.png",13,-521,"KANAME_A301BS.spm",67,-1,-1
3,"KANAME_A301YP","F_KANAME_0301YP.png",13,-521,"KANAME_A301BS.spm",68,-1,-1
3,"KANAME_A301YP2","F_KANAME_0301YP2.png",13,-521,"KANAME_A301BS.spm",69,-1,-1
3,"KANAME_A301YP3","F_KANAME_0301YP3.png",13,-521,"KANAME_A301BS.spm",70,-1,-1
3,"KANAME_A302AM","F_KANAME_0302AM.png",-32,-497,"KANAME_A302AM.spm",0,-1,-1
3,"KANAME_A302BS","F_KANAME_0302BS.png",-32,-497,"KANAME_A302AM.spm",1,-1,-1
3,"KANAME_A302EG","F_KANAME_0302EG.png",-32,-497,"KANAME_A302AM.spm",2,-1,-1
3,"KANAME_A302EG2","F_KANAME_0302EG2.png",-32,-497,"KANAME_A302AM.spm",3,-1,-1
3,"KANAME_A302IK","F_KANAME_0302IK.png",-32,-497,"KANAME_A302AM.spm",4,-1,-1
3,"KANAME_A302IK2","F_KANAME_0302IK2.png",-32,-497,"KANAME_A302AM.spm",5,-1,-1
3,"KANAME_A302KT","F_KANAME_0302KT.png",-32,-497,"KANAME_A302AM.spm",6,-1,-1
3,"KANAME_A302MU","F_KANAME_0302MU.png",-32,-497,"KANAME_A302AM.spm",7,-1,-1
3,"KANAME_A302NA","F_KANAME_0302NA.png",-32,-497,"KANAME_A302AM.spm",8,-1,-1
3,"KANAME_A302NA2","F_KANAME_0302NA2.png",-32,-497,"KANAME_A302AM.spm",9,-1,-1
3,"KANAME_A302NO","F_KANAME_0302NO.png",-32,-497,"KANAME_A302AM.spm",10,-1,-1
3,"KANAME_A302RK","F_KANAME_0302RK.png",-32,-497,"KANAME_A302AM.spm",11,-1,-1
3,"KANAME_A302SI","F_KANAME_0302SI.png",-32,-497,"KANAME_A302AM.spm",12,-1,-1
3,"KANAME_A302YP","F_KANAME_0302YP.png",-32,-497,"KANAME_A302YP.spm",0,-1,-1
3,"KANAME_A302YP2","F_KANAME_0302YP2.png",-32,-497,"KANAME_A302AM.spm",13,-1,-1
3,"KANAME_A302YP3","F_KANAME_0302YP3.png",-32,-497,"KANAME_A302YP3.spm",0,-1,-1
3,"KANAME_A303AS","F_KANAME_0303AS.png",77,-508,"KANAME_A303AS.spm",0,-1,-1
3,"KANAME_A303AY","F_KANAME_0303AY.png",77,-508,"KANAME_A303AY.spm",0,-1,-1
3,"KANAME_A303AY2","F_KANAME_0303AY2.png",77,-508,"KANAME_A303AY.spm",1,-1,-1
3,"KANAME_A303AY3","F_KANAME_0303AY3.png",77,-508,"KANAME_A303AY.spm",2,-1,-1
3,"KANAME_A303BS","F_KANAME_0303BS.png",77,-508,"KANAME_A303BS.spm",0,-1,-1
3,"KANAME_A303EG","F_KANAME_0303EG.png",77,-508,"KANAME_A303AY.spm",3,-1,-1
3,"KANAME_A303GM","F_KANAME_0303GM.png",77,-508,"KANAME_A303AS.spm",1,-1,-1
3,"KANAME_A303GM2","F_KANAME_0303GM2.png",77,-508,"KANAME_A303AS.spm",2,-1,-1
3,"KANAME_A303GM3","F_KANAME_0303GM3.png",77,-508,"KANAME_A303AS.spm",3,-1,-1
3,"KANAME_A303GN","F_KANAME_0303GN.png",77,-508,"KANAME_A303BS.spm",1,-1,-1
3,"KANAME_A303GN2","F_KANAME_0303GN2.png",77,-508,"KANAME_A303GN2.spm",0,-1,-1
3,"KANAME_A303GN3","F_KANAME_0303GN3.png",77,-508,"KANAME_A303GN3.spm",0,-1,-1
3,"KANAME_A303IT","F_KANAME_0303IT.png",77,-508,"KANAME_A303IT.spm",0,-1,-1
3,"KANAME_A303IT2","F_KANAME_0303IT2.png",77,-508,"KANAME_A303IT.spm",1,-1,-1
3,"KANAME_A303IT3","F_KANAME_0303IT3.png",77,-508,"KANAME_A303IT.spm",2,-1,-1
3,"KANAME_A303IT4","F_KANAME_0303IT4.png",77,-508,"KANAME_A303IT.spm",3,-1,-1
3,"KANAME_A303IT5","F_KANAME_0303IT5.png",77,-508,"KANAME_A303IT.spm",4,-1,-1
3,"KANAME_A303KM","F_KANAME_0303KM.png",77,-508,"KANAME_A303AS.spm",4,-1,-1
3,"KANAME_A303KM2","F_KANAME_0303KM2.png",77,-508,"KANAME_A303AS.spm",5,-1,-1
3,"KANAME_A303KM3","F_KANAME_0303KM3.png",77,-508,"KANAME_A303KM3.spm",0,-1,-1
3,"KANAME_A303KT","F_KANAME_0303KT.png",77,-508,"KANAME_A303BS.spm",2,-1,-1
3,"KANAME_A303KT2","F_KANAME_0303KT2.png",77,-508,"KANAME_A303BS.spm",3,-1,-1
3,"KANAME_A303NO","F_KANAME_0303NO.png",77,-508,"KANAME_A303BS.spm",4,-1,-1
3,"KANAME_A303NS","F_KANAME_0303NS.png",77,-508,"KANAME_A303BS.spm",5,-1,-1
3,"KANAME_A303SN","F_KANAME_0303SN.png",77,-508,"KANAME_A303BS.spm",6,-1,-1
3,"KANAME_A303SN2","F_KANAME_0303SN2.png",77,-508,"KANAME_A303AS.spm",6,-1,-1
3,"KANAME_A303SN3","F_KANAME_0303SN3.png",77,-508,"KANAME_A303BS.spm",7,-1,-1
3,"KANAME_A303SN4","F_KANAME_0303SN4.png",77,-508,"KANAME_A303AS.spm",7,-1,-1
3,"KANAME_A303TR","F_KANAME_0303TR.png",77,-508,"KANAME_A303AS.spm",8,-1,-1
3,"KANAME_A303TR2","F_KANAME_0303TR2.png",77,-508,"KANAME_A303AS.spm",9,-1,-1
3,"KANAME_A303TR3","F_KANAME_0303TR3.png",77,-508,"KANAME_A303AS.spm",10,-1,-1
3,"KANAME_A303TR4","F_KANAME_0303TR4.png",77,-508,"KANAME_A303AS.spm",11,-1,-1
3,"KANAME_A303YP","F_KANAME_0303YP.png",77,-508,"KANAME_A303KM3.spm",1,-1,-1
3,"KANAME_A303YP2","F_KANAME_0303YP2.png",77,-508,"KANAME_A303KM3.spm",2,-1,-1
3,"KANAME_0401BS","F_KANAME_0401BS.png",13,-521,"KANAME_0401BS.spm",0,-1,-1
3,"KANAME_0401BS2","F_KANAME_0401BS2.png",13,-521,"KANAME_0401BS.spm",1,-1,-1
3,"KANAME_0401FK","F_KANAME_0401FK.png",13,-521,"KANAME_0401BS.spm",2,-1,-1
3,"KANAME_0401FK2","F_KANAME_0401FK2.png",13,-521,"KANAME_0401BS.spm",3,-1,-1
3,"KANAME_0401FK3","F_KANAME_0401FK3.png",13,-521,"KANAME_0401BS.spm",4,-1,-1
3,"KANAME_0401FK4","F_KANAME_0401FK4.png",13,-521,"KANAME_0401BS.spm",5,-1,-1
3,"KANAME_0401FK5","F_KANAME_0401FK5.png",13,-521,"KANAME_0401BS.spm",6,-1,-1
3,"KANAME_0401GB","F_KANAME_0401GB.png",13,-521,"KANAME_0401BS.spm",7,-1,-1
3,"KANAME_0401GB2","F_KANAME_0401GB2.png",13,-521,"KANAME_0401BS.spm",8,-1,-1
3,"KANAME_0401GB3","F_KANAME_0401GB3.png",13,-521,"KANAME_0401BS.spm",9,-1,-1
3,"KANAME_0401GB4","F_KANAME_0401GB4.png",13,-521,"KANAME_0401BS.spm",10,-1,-1
3,"KANAME_0401GB5","F_KANAME_0401GB5.png",13,-521,"KANAME_0401BS.spm",11,-1,-1
3,"KANAME_0401GB6","F_KANAME_0401GB6.png",13,-521,"KANAME_0401BS.spm",12,-1,-1
3,"KANAME_0401IK","F_KANAME_0401IK.png",13,-521,"KANAME_0401BS.spm",13,-1,-1
3,"KANAME_0401IK2","F_KANAME_0401IK2.png",13,-521,"KANAME_0401BS.spm",14,-1,-1
3,"KANAME_0401IK3","F_KANAME_0401IK3.png",13,-521,"KANAME_0401BS.spm",15,-1,-1
3,"KANAME_0401IK4","F_KANAME_0401IK4.png",13,-521,"KANAME_0401BS.spm",16,-1,-1
3,"KANAME_0401IK5","F_KANAME_0401IK5.png",13,-521,"KANAME_0401BS.spm",17,-1,-1
3,"KANAME_0401KB","F_KANAME_0401KB.png",13,-521,"KANAME_0401BS.spm",18,-1,-1
3,"KANAME_0401KB2","F_KANAME_0401KB2.png",13,-521,"KANAME_0401BS.spm",19,-1,-1
3,"KANAME_0401KM","F_KANAME_0401KM.png",13,-521,"KANAME_0401BS.spm",20,-1,-1
3,"KANAME_0401KM2","F_KANAME_0401KM2.png",13,-521,"KANAME_0401BS.spm",21,-1,-1
3,"KANAME_0401KT","F_KANAME_0401KT.png",13,-521,"KANAME_0401BS.spm",22,-1,-1
3,"KANAME_0401KT2","F_KANAME_0401KT2.png",13,-521,"KANAME_0401BS.spm",23,-1,-1
3,"KANAME_0401KT3","F_KANAME_0401KT3.png",13,-521,"KANAME_0401BS.spm",24,-1,-1
3,"KANAME_0401KU","F_KANAME_0401KU.png",13,-521,"KANAME_0401BS.spm",25,-1,-1
3,"KANAME_0401KU2","F_KANAME_0401KU2.png",13,-521,"KANAME_0401BS.spm",26,-1,-1
3,"KANAME_0401KU3","F_KANAME_0401KU3.png",13,-521,"KANAME_0401BS.spm",27,-1,-1
3,"KANAME_0401KU4","F_KANAME_0401KU4.png",13,-521,"KANAME_0401BS.spm",28,-1,-1
3,"KANAME_0401KU5","F_KANAME_0401KU5.png",13,-521,"KANAME_0401BS.spm",29,-1,-1
3,"KANAME_0401KZ","F_KANAME_0401KZ.png",13,-521,"KANAME_0401BS.spm",30,-1,-1
3,"KANAME_0401KZ2","F_KANAME_0401KZ2.png",13,-521,"KANAME_0401BS.spm",31,-1,-1
3,"KANAME_0401KZ3","F_KANAME_0401KZ3.png",13,-521,"KANAME_0401BS.spm",32,-1,-1
3,"KANAME_0401MJ","F_KANAME_0401MJ.png",13,-521,"KANAME_0401BS.spm",33,-1,-1
3,"KANAME_0401MJ2","F_KANAME_0401MJ2.png",13,-521,"KANAME_0401BS.spm",34,-1,-1
3,"KANAME_0401MJ3","F_KANAME_0401MJ3.png",13,-521,"KANAME_0401BS.spm",35,-1,-1
3,"KANAME_0401NK","F_KANAME_0401NK.png",13,-521,"KANAME_0401BS.spm",36,-1,-1
3,"KANAME_0401NK2","F_KANAME_0401NK2.png",13,-521,"KANAME_0401BS.spm",37,-1,-1
3,"KANAME_0401NK3","F_KANAME_0401NK3.png",13,-521,"KANAME_0401BS.spm",38,-1,-1
3,"KANAME_0401NK4","F_KANAME_0401NK4.png",13,-521,"KANAME_0401BS.spm",39,-1,-1
3,"KANAME_0401NK5","F_KANAME_0401NK5.png",13,-521,"KANAME_0401BS.spm",40,-1,-1
3,"KANAME_0401NO","F_KANAME_0401NO.png",13,-521,"KANAME_0401BS.spm",41,-1,-1
3,"KANAME_0401NO2","F_KANAME_0401NO2.png",13,-521,"KANAME_0401BS.spm",42,-1,-1
3,"KANAME_0401NO3","F_KANAME_0401NO3.png",13,-521,"KANAME_0401BS.spm",43,-1,-1
3,"KANAME_0401NO4","F_KANAME_0401NO4.png",13,-521,"KANAME_0401BS.spm",44,-1,-1
3,"KANAME_0401NO5","F_KANAME_0401NO5.png",13,-521,"KANAME_0401BS.spm",45,-1,-1
3,"KANAME_0401OD","F_KANAME_0401OD.png",13,-521,"KANAME_0401BS.spm",46,-1,-1
3,"KANAME_0401OD2","F_KANAME_0401OD2.png",13,-521,"KANAME_0401BS.spm",47,-1,-1
3,"KANAME_0401OD3","F_KANAME_0401OD3.png",13,-521,"KANAME_0401BS.spm",48,-1,-1
3,"KANAME_0401OD4","F_KANAME_0401OD4.png",13,-521,"KANAME_0401BS.spm",49,-1,-1
3,"KANAME_0401OD5","F_KANAME_0401OD5.png",13,-521,"KANAME_0401BS.spm",50,-1,-1
3,"KANAME_0401PU","F_KANAME_0401PU.png",13,-521,"KANAME_0401BS.spm",51,-1,-1
3,"KANAME_0401PU2","F_KANAME_0401PU2.png",13,-521,"KANAME_0401BS.spm",52,-1,-1
3,"KANAME_0401PU3","F_KANAME_0401PU3.png",13,-521,"KANAME_0401BS.spm",53,-1,-1
3,"KANAME_0401PU4","F_KANAME_0401PU4.png",13,-521,"KANAME_0401BS.spm",54,-1,-1
3,"KANAME_0401PU5","F_KANAME_0401PU5.png",13,-521,"KANAME_0401BS.spm",55,-1,-1
3,"KANAME_0401PU6","F_KANAME_0401PU6.png",13,-521,"KANAME_0401BS.spm",56,-1,-1
3,"KANAME_0401RK","F_KANAME_0401RK.png",13,-521,"KANAME_0401BS.spm",57,-1,-1
3,"KANAME_0401RK2","F_KANAME_0401RK2.png",13,-521,"KANAME_0401BS.spm",58,-1,-1
3,"KANAME_0401SK","F_KANAME_0401SK.png",13,-521,"KANAME_0401BS.spm",59,-1,-1
3,"KANAME_0401TR","F_KANAME_0401TR.png",13,-521,"KANAME_0401BS.spm",60,-1,-1
3,"KANAME_0401TR2","F_KANAME_0401TR2.png",13,-521,"KANAME_0401BS.spm",61,-1,-1
3,"KANAME_0401TR3","F_KANAME_0401TR3.png",13,-521,"KANAME_0401BS.spm",62,-1,-1
3,"KANAME_0401TR4","F_KANAME_0401TR4.png",13,-521,"KANAME_0401BS.spm",63,-1,-1
3,"KANAME_0401US","F_KANAME_0401US.png",13,-521,"KANAME_0401BS.spm",64,-1,-1
3,"KANAME_0401US2","F_KANAME_0401US2.png",13,-521,"KANAME_0401BS.spm",65,-1,-1
3,"KANAME_0401US3","F_KANAME_0401US3.png",13,-521,"KANAME_0401BS.spm",66,-1,-1
3,"KANAME_0401US4","F_KANAME_0401US4.png",13,-521,"KANAME_0401BS.spm",67,-1,-1
3,"KANAME_0401YP","F_KANAME_0401YP.png",13,-521,"KANAME_0401BS.spm",68,-1,-1
3,"KANAME_0401YP2","F_KANAME_0401YP2.png",13,-521,"KANAME_0401BS.spm",69,-1,-1
3,"KANAME_0401YP3","F_KANAME_0401YP3.png",13,-521,"KANAME_0401BS.spm",70,-1,-1
3,"KANAME_0402AM","F_KANAME_0402AM.png",-32,-497,"KANAME_0402AM.spm",0,-1,-1
3,"KANAME_0402BS","F_KANAME_0402BS.png",-32,-497,"KANAME_0402AM.spm",1,-1,-1
3,"KANAME_0402EG","F_KANAME_0402EG.png",-32,-497,"KANAME_0402AM.spm",2,-1,-1
3,"KANAME_0402EG2","F_KANAME_0402EG2.png",-32,-497,"KANAME_0402AM.spm",3,-1,-1
3,"KANAME_0402IK","F_KANAME_0402IK.png",-32,-497,"KANAME_0402AM.spm",4,-1,-1
3,"KANAME_0402IK2","F_KANAME_0402IK2.png",-32,-497,"KANAME_0402AM.spm",5,-1,-1
3,"KANAME_0402KT","F_KANAME_0402KT.png",-32,-497,"KANAME_0402AM.spm",6,-1,-1
3,"KANAME_0402MU","F_KANAME_0402MU.png",-32,-497,"KANAME_0402AM.spm",7,-1,-1
3,"KANAME_0402NA","F_KANAME_0402NA.png",-32,-497,"KANAME_0402AM.spm",8,-1,-1
3,"KANAME_0402NA2","F_KANAME_0402NA2.png",-32,-497,"KANAME_0402AM.spm",9,-1,-1
3,"KANAME_0402NO","F_KANAME_0402NO.png",-32,-497,"KANAME_0402AM.spm",10,-1,-1
3,"KANAME_0402RK","F_KANAME_0402RK.png",-32,-497,"KANAME_0402AM.spm",11,-1,-1
3,"KANAME_0402SI","F_KANAME_0402SI.png",-32,-497,"KANAME_0402AM.spm",12,-1,-1
3,"KANAME_0402YP","F_KANAME_0402YP.png",-32,-497,"KANAME_0402YP.spm",0,-1,-1
3,"KANAME_0402YP2","F_KANAME_0402YP2.png",-32,-497,"KANAME_0402YP2.spm",0,-1,-1
3,"KANAME_0402YP3","F_KANAME_0402YP3.png",-32,-497,"KANAME_0402YP3.spm",0,-1,-1
3,"KANAME_0403AS","F_KANAME_0403AS.png",77,-508,"KANAME_0403AS.spm",0,-1,-1
3,"KANAME_0403AY","F_KANAME_0403AY.png",77,-508,"KANAME_0403AY.spm",0,-1,-1
3,"KANAME_0403AY2","F_KANAME_0403AY2.png",77,-508,"KANAME_0403AY2.spm",0,-1,-1
3,"KANAME_0403AY3","F_KANAME_0403AY3.png",77,-508,"KANAME_0403AY.spm",1,-1,-1
3,"KANAME_0403BS","F_KANAME_0403BS.png",77,-508,"KANAME_0403BS.spm",0,-1,-1
3,"KANAME_0403EG","F_KANAME_0403EG.png",77,-508,"KANAME_0403AY.spm",2,-1,-1
3,"KANAME_0403GM","F_KANAME_0403GM.png",77,-508,"KANAME_0403AS.spm",1,-1,-1
3,"KANAME_0403GM2","F_KANAME_0403GM2.png",77,-508,"KANAME_0403AS.spm",2,-1,-1
3,"KANAME_0403GM3","F_KANAME_0403GM3.png",77,-508,"KANAME_0403AS.spm",3,-1,-1
3,"KANAME_0403GN","F_KANAME_0403GN.png",77,-508,"KANAME_0403GN.spm",0,-1,-1
3,"KANAME_0403GN2","F_KANAME_0403GN2.png",77,-508,"KANAME_0403GN2.spm",0,-1,-1
3,"KANAME_0403GN3","F_KANAME_0403GN3.png",77,-508,"KANAME_0403GN3.spm",0,-1,-1
3,"KANAME_0403IT","F_KANAME_0403IT.png",77,-508,"KANAME_0403IT.spm",0,-1,-1
3,"KANAME_0403IT2","F_KANAME_0403IT2.png",77,-508,"KANAME_0403IT.spm",1,-1,-1
3,"KANAME_0403IT3","F_KANAME_0403IT3.png",77,-508,"KANAME_0403IT.spm",2,-1,-1
3,"KANAME_0403IT4","F_KANAME_0403IT4.png",77,-508,"KANAME_0403IT.spm",3,-1,-1
3,"KANAME_0403IT5","F_KANAME_0403IT5.png",77,-508,"KANAME_0403IT.spm",4,-1,-1
3,"KANAME_0403KM","F_KANAME_0403KM.png",77,-508,"KANAME_0403AS.spm",4,-1,-1
3,"KANAME_0403KM2","F_KANAME_0403KM2.png",77,-508,"KANAME_0403AS.spm",5,-1,-1
3,"KANAME_0403KM3","F_KANAME_0403KM3.png",77,-508,"KANAME_0403KM3.spm",0,-1,-1
3,"KANAME_0403KT","F_KANAME_0403KT.png",77,-508,"KANAME_0403BS.spm",1,-1,-1
3,"KANAME_0403KT2","F_KANAME_0403KT2.png",77,-508,"KANAME_0403BS.spm",2,-1,-1
3,"KANAME_0403NO","F_KANAME_0403NO.png",77,-508,"KANAME_0403BS.spm",3,-1,-1
3,"KANAME_0403NS","F_KANAME_0403NS.png",77,-508,"KANAME_0403BS.spm",4,-1,-1
3,"KANAME_0403SN","F_KANAME_0403SN.png",77,-508,"KANAME_0403BS.spm",5,-1,-1
3,"KANAME_0403SN2","F_KANAME_0403SN2.png",77,-508,"KANAME_0403AS.spm",6,-1,-1
3,"KANAME_0403SN3","F_KANAME_0403SN3.png",77,-508,"KANAME_0403BS.spm",6,-1,-1
